,distance,sentiment
safely,0.4446902654867257,0.4939
safeness,0.3689159292035398,0.3612
safer,0.3235619469026549,0.4215
safes,0.33738938053097345,0.1027
safest,0.4325221238938053,0.4019
safeties,0.3799778761061947,0.3612
safety,0.5331858407079646,0.4215
sagely,0.44745575221238937,0.4215
sagging,0.27267699115044247,-0.2023
saint,0.40873893805309736,0.5267
sainted,0.41095132743362833,0.4215
saintly,0.5735619469026548,0.4215
saints,0.49004424778761063,0.5267
sake,0.25829646017699115,0.4588
sakes,0.3622787610619469,0.4588
salacious,0.36504424778761063,-0.5859
salaried,0.35176991150442477,-0.296
salaries,0.3932522123893805,-0.1027
salary,0.5464601769911505,-0.1027
salient,0.3844026548672566,0.2732
sallies,0.3694690265486726,-0.0258
sally,0.5038716814159292,-0.0258
saltier,0.4551991150442478,-0.3182
saltiest,0.5077433628318584,-0.3182
salty,0.6012168141592921,-0.3182
salubrious,0.5022123893805309,0.4019
salutary,0.709070796460177,0.4404
salutation,0.5608407079646017,0.3818
salutations,0.5608407079646017,0.3818
salvage,0.4469026548672566,0.3612
salvaged,0.43473451327433627,0.3612
salvages,0.476216814159292,0.3612
salvaging,0.39048672566371684,0.3612
salve,0.4375,0.3612
salved,0.44413716814159293,0.3612
salving,0.46073008849557523,0.3612
same,0.27599557522123896,0.3612
sanctified,0.34623893805309736,0.4215
sanctifies,0.34623893805309736,0.4215
sanctify,0.5188053097345132,0.4215
sanctifying,0.4745575221238938,0.4215
sanction,0.415929203539823,0.3182
sanctioned,0.38495575221238937,0.2263
sanctioning,0.37168141592920356,0.2263
sanctions,0.415929203539823,0.3182
sane,0.28650442477876104,0.4019
saner,0.3766592920353982,0.4019
sanest,0.4856194690265487,0.4019
sanity,0.5951327433628318,0.5719
sank,0.3064159292035398,-0.2732
sap,0.2948008849557522,-0.4404
sapped,0.3954646017699115,-0.296
sapping,0.4120575221238938,-0.296
saps,0.4192477876106195,-0.4404
sarcasm,0.45077433628318586,-0.2263
sarcasms,0.48008849557522126,-0.2263
sarcastic,0.4728982300884956,-0.25
sarcastically,0.4728982300884956,-0.2732
sardonically,0.4081858407079646,-0.2732
satan,0.42754424778761063,-0.6597
satanic,0.43473451327433627,-0.6369
satire,0.4756637168141593,-0.2263
satires,0.5320796460176991,-0.2263
satirist,0.5730088495575221,-0.3818
satirists,0.5730088495575221,-0.3818
satisfaction,0.5088495575221239,0.4404
satisfactions,0.5088495575221239,0.4767
satisfactorily,0.5088495575221239,0.3818
satisfactory,0.5088495575221239,0.3612
satisfiable,0.4778761061946903,0.4404
satisfied,0.4358407079646018,0.4215
satisfies,0.46073008849557523,0.4215
satisfy,0.6371681415929203,0.4588
satisfying,0.5752212389380531,0.4588
satisfyingly,0.5752212389380531,0.4404
saturnalia,0.5846238938053098,-0.5574
saturnine,0.5801991150442478,-0.4767
saucier,0.45741150442477874,0.3182
sauciest,0.5099557522123894,0.3182
saucy,0.603429203539823,0.3182
savage,0.43418141592920356,-0.4588
savaged,0.4325221238938053,-0.4588
savagely,0.5481194690265486,-0.4939
savagery,0.5945796460176991,-0.5423
savages,0.4905973451327434,-0.5267
savaging,0.4198008849557522,-0.4588
save,0.4103982300884956,0.4939
saved,0.4231194690265487,0.4215
saves,0.5143805309734514,0.4939
saving,0.4668141592920354,0.5106
savings,0.5232300884955752,0.5106
savour,0.6692477876106194,0.4939
savoured,0.6515486725663717,0.4939
savouring,0.6073008849557522,0.3818
savours,0.7256637168141593,0.4939
savoury,0.8185840707964602,0.4404
savvy,0.7804203539823009,-0.4767
saw,0.41482300884955753,0.3818
scam,0.26935840707964603,-0.5719
scams,0.3733407079646018,-0.5859
scandal,0.31139380530973454,-0.4404
scandalise,0.2853982300884956,-0.3818
scandalised,0.2853982300884956,-0.3818
scandalous,0.3274336283185841,-0.5267
scandals,0.3407079646017699,-0.4939
scapegoat,0.35011061946902655,-0.4019
scapegoats,0.35011061946902655,-0.34
scare,0.33849557522123896,-0.4939
scarecrow,0.43639380530973454,-0.2023
scarecrows,0.43639380530973454,-0.1779
scared,0.34513274336283184,-0.4404
scaremonger,0.32466814159292035,-0.4767
scares,0.4198008849557522,-0.34
scarier,0.3915929203539823,-0.0258
scariest,0.44413716814159293,-0.0258
scarily,0.5077433628318584,-0.4767
scaring,0.36172566371681414,-0.4404
scary,0.5376106194690266,-0.4939
scat,0.3584070796460177,0.1779
scathe,0.375,-0.4939
scattered,0.48396017699115046,-0.3182
scavenge,0.4065265486725664,0.4019
scavenged,0.38163716814159293,0.4019
scavenging,0.36172566371681414,0.4019
scene,0.2853982300884956,0.296
scenes,0.36670353982300885,0.296
scented,0.3954646017699115,0.4588
sceptic,0.4225663716814159,-0.25
sceptical,0.3893805309734513,-0.296
sceptically,0.3893805309734513,-0.296
scepticism,0.396570796460177,-0.2023
sceptics,0.4518805309734513,-0.1779
scheme,0.2793141592920354,-0.1027
schemes,0.33573008849557523,-0.1027
scintillate,0.3877212389380531,0.4215
scintillated,0.3877212389380531,0.4215
scintillating,0.3877212389380531,0.4215
scintillation,0.3877212389380531,0.296
scintillations,0.3877212389380531,0.296
scoff,0.3069690265486726,-0.3182
scoffing,0.29646017699115046,-0.3182
scold,0.33573008849557523,-0.4019
scolded,0.3379424778761062,-0.4019
scolder,0.3844026548672566,-0.4019
scolding,0.3252212389380531,-0.4019
scolds,0.4170353982300885,-0.4019
scoop,0.4170353982300885,0.1531
scooped,0.4192477876106195,0.1531
scoopful,0.4811946902654867,0.1531
scooping,0.4065265486725664,0.1531
scoops,0.4983407079646018,0.1531
scoot,0.47013274336283184,-0.34
scooting,0.4596238938053097,-0.34
scoots,0.5514380530973452,-0.34
scope,0.37389380530973454,0.0258
scopes,0.4551991150442478,0.0258
score,0.4004424778761062,-0.4767
scores,0.4817477876106195,-0.4767
scorn,0.435287610619469,-0.4019
scorned,0.4375,-0.34
scornful,0.49944690265486724,-0.4215
scornfully,0.45685840707964603,-0.5267
scorning,0.4247787610619469,-0.34
scorns,0.5165929203539823,-0.5859
scotch,0.43805309734513276,-0.4588
scotched,0.42035398230088494,-0.4588
scotches,0.4618362831858407,-0.4588
scoundrel,0.47511061946902655,-0.5574
scoundrels,0.47511061946902655,-0.5574
scourge,0.5237831858407079,-0.5423
scourged,0.5116150442477876,-0.4215
scourges,0.5530973451327433,-0.5423
scourging,0.46736725663716816,-0.4215
scramble,0.3805309734513274,-0.3182
scrambled,0.35564159292035397,-0.3182
scrambles,0.3805309734513274,-0.3182
scrambling,0.33573008849557523,-0.3182
scrap,0.4120575221238938,-0.3818
scraped,0.41426991150442477,-0.4019
scrapes,0.4723451327433628,-0.4019
scraping,0.40154867256637167,-0.4019
scrapings,0.40154867256637167,-0.4019
scrapped,0.44081858407079644,-0.4019
scrapping,0.396570796460177,-0.4019
scraps,0.49336283185840707,-0.296
scratch,0.4651548672566372,-0.34
scratched,0.4231194690265487,-0.25
scratches,0.4480088495575221,-0.34
scratching,0.4032079646017699,-0.25
scratchings,0.4032079646017699,-0.25
scratchy,0.5807522123893806,-0.4767
scream,0.38329646017699115,-0.4019
screamed,0.3655973451327434,-0.3182
screamers,0.396570796460177,-0.3612
screaming,0.3213495575221239,-0.3818
screams,0.439712389380531,-0.296
screech,0.34845132743362833,-0.4019
screeched,0.3064159292035398,-0.3612
screeches,0.3313053097345133,-0.4019
screeching,0.28650442477876104,-0.4019
screen,0.377212389380531,-0.4019
screens,0.4336283185840708,-0.4019
screw,0.5077433628318584,-0.1027
screwdriver,0.5680309734513275,0.0772
screwdrivers,0.5680309734513275,0.0258
screwed,0.5099557522123894,-0.4939
screwing,0.49723451327433627,-0.2263
screws,0.5890486725663717,-0.25
screwy,0.6886061946902655,-0.34
script,0.5071902654867256,0.4939
scripts,0.5636061946902655,0.4939
scrub,0.4983407079646018,-0.25
scrubbed,0.4961283185840708,-0.25
scrubbing,0.4518805309734513,-0.25
scrubs,0.5796460176991151,-0.25
scruple,0.5547566371681416,-0.34
scruples,0.584070796460177,-0.34
scud,0.3893805309734513,-0.34
scudded,0.4043141592920354,-0.34
scudding,0.3915929203539823,-0.34
scuds,0.49336283185840707,-0.34
scuff,0.39988938053097345,-0.2263
scuffed,0.4021017699115044,-0.2263
scuffing,0.3893805309734513,-0.2263
sculpt,0.5768805309734514,-0.3818
sculpted,0.5591814159292036,-0.3818
sculpting,0.514933628318584,-0.3818
sculpture,0.6476769911504425,-0.3818
sculptured,0.6476769911504425,-0.3818
sculptures,0.6476769911504425,-0.3818
scupper,0.5702433628318584,-0.2023
scuppered,0.5282079646017699,-0.2023
scurrilous,0.5907079646017699,-0.6369
scurvy,0.8152654867256637,-0.2732
sealed,0.2809734513274336,0.2732
season,0.4286504424778761,-0.4215
seasoned,0.41095132743362833,-0.4215
seasoning,0.36670353982300885,-0.4215
seasons,0.4850663716814159,-0.4215
seat,0.3606194690265487,-0.5423
seats,0.4646017699115044,-0.5423
secession,0.36504424778761063,0.0258
secessions,0.36504424778761063,0.0258
second,0.3396017699115044,0.3182
secondary,0.45464601769911506,-0.25
seconded,0.3219026548672566,0.3182
seconding,0.2776548672566372,0.3182
secondment,0.28982300884955753,0.3182
secondments,0.28982300884955753,0.3182
seconds,0.39601769911504425,0.3182
secretiveness,0.4579646017699115,-0.34
secure,0.46736725663716816,0.34
secured,0.4657079646017699,0.4019
securely,0.5813053097345132,0.34
securer,0.5121681415929203,0.3612
secures,0.5237831858407079,0.3182
securest,0.5647123893805309,0.5574
securing,0.45298672566371684,0.3182
securities,0.4795353982300885,0.296
security,0.6521017699115044,0.34
sedate,0.36283185840707965,0.3182
sedated,0.36117256637168144,0.3182
sedately,0.47676991150442477,0.3182
sedateness,0.35508849557522126,-0.2732
sedater,0.40763274336283184,-0.3818
sedates,0.4192477876106195,0.3182
sedating,0.34845132743362833,0.3182
sedative,0.4435840707964602,-0.3818
sedatives,0.4435840707964602,-0.3818
sedition,0.3672566371681416,-0.4215
seditious,0.43307522123893805,-0.4019
seduced,0.39048672566371684,-0.3612
see,0.2157079646017699,0.3818
seeing,0.2881637168141593,0.3818
seeings,0.34457964601769914,0.3818
seen,0.27654867256637167,0.3818
seer,0.3252212389380531,0.5267
seers,0.42920353982300885,0.5267
sees,0.3401548672566372,0.3818
select,0.377212389380531,0.5106
selfish,0.353429203539823,-0.4767
selfishly,0.4120575221238938,-0.34
selfishness,0.310287610619469,-0.4019
sell,0.2936946902654867,-0.6369
selling,0.32798672566371684,-0.6369
sells,0.39767699115044247,-0.6369
semi,0.2848451327433628,-0.128
send,0.2870575221238938,0.296
sending,0.3213495575221239,0.296
sends,0.39103982300884954,0.296
sensation,0.46238938053097345,0.5994
sensational,0.46238938053097345,0.3818
sensations,0.46238938053097345,0.5994
senseless,0.4452433628318584,-0.4404
sensitised,0.4939159292035398,-0.296
sensitive,0.5320796460176991,-0.3612
sensitiveness,0.5320796460176991,0.4215
sensitivities,0.5188053097345132,0.4215
sensitivity,0.5188053097345132,0.4215
sent,0.41095132743362833,0.296
sentence,0.43694690265486724,0.0772
sentenced,0.4120575221238938,-0.0258
sentences,0.43694690265486724,0.0516
sentencing,0.39214601769911506,-0.1531
sentimental,0.44081858407079644,0.3182
sentimentalised,0.44081858407079644,0.2023
sentimentalism,0.44081858407079644,0.25
sentimentalist,0.44081858407079644,0.2023
sentimentality,0.44081858407079644,0.296
sentimentally,0.44081858407079644,0.4404
separate,0.4834070796460177,0.2732
separated,0.45851769911504425,-0.128
septic,0.461283185840708,-0.4939
sequence,0.4922566371681416,0.2023
sequences,0.4922566371681416,0.2023
sequent,0.5752212389380531,0.2732
sequential,0.5492256637168141,0.2732
sequestered,0.6012168141592921,-0.2023
sequestrated,0.646570796460177,-0.2023
seraphic,0.4004424778761062,0.4588
serene,0.3893805309734513,0.4588
serener,0.43418141592920356,0.3182
serenest,0.48672566371681414,0.3182
serenity,0.5741150442477876,0.4215
serial,0.38827433628318586,0.2732
serious,0.5702433628318584,-0.0772
seriously,0.6288716814159292,-0.1779
seriousness,0.5271017699115044,-0.0516
serve,0.5105088495575221,0.4019
served,0.5171460176991151,0.4019
serves,0.5918141592920354,0.4019
service,0.5199115044247787,0.4019
services,0.5492256637168141,0.4019
serving,0.5337389380530974,0.296
servings,0.5630530973451328,0.296
set,0.3567477876106195,0.25
sets,0.4811946902654867,0.25
setting,0.5315265486725663,0.3612
settle,0.5315265486725663,0.3818
settled,0.5298672566371682,0.3818
settles,0.5879424778761062,0.3818
settling,0.5171460176991151,0.3818
several,0.5204646017699115,0.4215
severally,0.5790929203539823,0.34
severe,0.504424778761062,-0.3818
severed,0.5027654867256637,-0.3612
severely,0.6183628318584071,-0.4588
severer,0.5492256637168141,-0.3818
severest,0.6017699115044248,-0.3612
severity,0.6891592920353983,-0.25
sex,0.43639380530973454,0.4767
sexed,0.4651548672566372,0.4767
sexes,0.5564159292035398,0.4767
sexier,0.540929203539823,0.5267
sexiest,0.6227876106194691,0.5267
sexiness,0.5967920353982301,0.4588
sexing,0.5088495575221239,0.4767
sexy,0.6736725663716814,0.5267
shabbiness,0.2682522123893805,-0.5719
shade,0.2594026548672566,0.296
shades,0.3407079646017699,0.296
shadier,0.3125,0.4404
shadiest,0.36504424778761063,0.4404
shadow,0.4469026548672566,-0.25
shadows,0.5033185840707964,-0.25
shadowy,0.5962389380530974,-0.1027
shady,0.45851769911504425,0.4404
shaft,0.3672566371681416,-0.3818
shafted,0.3694690265486726,-0.4588
shafting,0.3567477876106195,-0.4588
shafts,0.4485619469026549,-0.3818
shag,0.25,-0.5423
shags,0.35398230088495575,-0.5423
shakable,0.288716814159292,-0.0772
shake,0.27876106194690264,-0.1779
shakeable,0.2577433628318584,-0.0772
shakedown,0.34845132743362833,-0.296
shaken,0.3075221238938053,-0.0772
shakers,0.40376106194690264,0.0772
shakes,0.3600663716814159,-0.1779
shakeup,0.413716814159292,-0.1531
shakeups,0.4430309734513274,-0.128
shakier,0.33185840707964603,-0.2263
shakiest,0.3844026548672566,-0.296
shakily,0.4480088495575221,-0.1779
shaking,0.3019911504424779,-0.1779
shaky,0.4778761061946903,-0.2263
sham,0.2831858407079646,-0.4767
shame,0.2942477876106195,-0.4767
shamed,0.3008849557522124,-0.5574
shamefaced,0.27599557522123896,-0.5106
shamefacedly,0.27599557522123896,-0.4404
shameful,0.3584070796460177,-0.4939
shamefully,0.31581858407079644,-0.4404
shameless,0.33351769911504425,-0.34
shamelessly,0.33351769911504425,-0.34
shamelessness,0.33351769911504425,-0.34
shames,0.37555309734513276,-0.4019
shaming,0.3174778761061947,-0.4939
shammed,0.3230088495575221,-0.1027
shamming,0.310287610619469,-0.1027
shams,0.38716814159292035,-0.4767
shapeless,0.36504424778761063,-0.0516
share,0.35232300884955753,0.296
shared,0.35896017699115046,0.34
shares,0.4336283185840708,0.296
sharing,0.37555309734513276,0.4215
sharp,0.40707964601769914,0.3612
sharpen,0.42035398230088494,0.4019
sharpened,0.37831858407079644,0.4019
sharpening,0.3584070796460177,0.4019
sharpens,0.44966814159292035,0.4019
sharper,0.4557522123893805,0.3612
sharpest,0.5082964601769911,0.3612
sharply,0.5719026548672567,-0.3182
sharpness,0.4596238938053097,0.34
shattered,0.497787610619469,-0.4767
shed,0.24391592920353983,-0.2732
shedding,0.2461283185840708,-0.2732
sheds,0.3478982300884956,-0.2732
sheepish,0.3440265486725664,-0.5106
sheepishness,0.30807522123893805,-0.4588
sheer,0.33351769911504425,-0.2732
sheered,0.33573008849557523,-0.2732
sheerest,0.43473451327433627,0.3818
sheik,0.27654867256637167,0.4019
sheiks,0.35785398230088494,0.4019
shell,0.3008849557522124,-0.1531
shelled,0.3030973451327434,-0.1531
shelling,0.2903761061946903,-0.1531
shells,0.3821902654867257,-0.1531
shelve,0.4264380530973451,-0.2263
shelved,0.4247787610619469,-0.2263
shelves,0.48285398230088494,-0.2263
shelving,0.4120575221238938,-0.2263
shied,0.26935840707964603,-0.25
shies,0.3606194690265487,-0.25
shift,0.37610619469026546,-0.4019
shifted,0.37831858407079644,-0.4019
shiftiness,0.37223451327433627,-0.296
shifting,0.3655973451327434,-0.4019
shifts,0.45741150442477874,-0.4019
shimmer,0.37831858407079644,0.34
shimmers,0.40763274336283184,0.34
shin,0.3014380530973451,-0.3182
shine,0.3125,0.34
shined,0.31913716814159293,-0.128
shines,0.3938053097345133,0.34
shingle,0.32245575221238937,-0.1779
shingles,0.35176991150442477,-0.1779
shinier,0.3655973451327434,0.4404
shiniest,0.41814159292035397,0.4404
shining,0.33573008849557523,-0.128
shinned,0.3495575221238938,-0.3182
shinning,0.3368362831858407,-0.3182
shins,0.40542035398230086,-0.3182
shiny,0.5116150442477876,0.4404
shipwreck,0.5066371681415929,-0.4404
shipwrecks,0.5066371681415929,-0.4404
shiver,0.4961283185840708,-0.2732
shivered,0.478429203539823,0.3612
shivering,0.43418141592920356,0.3612
shivers,0.5525442477876106,-0.2732
shivery,0.6454646017699115,-0.0258
shock,0.336283185840708,-0.3818
shocked,0.33849557522123896,-0.3182
shocker,0.38495575221238937,-0.1531
shockers,0.41426991150442477,-0.2732
shocking,0.32577433628318586,-0.4019
shockingly,0.2831858407079646,-0.1779
shocks,0.41758849557522126,-0.3818
shoddier,0.3401548672566372,-0.4019
shoddiest,0.36117256637168144,-0.4019
shoddy,0.5038716814159292,-0.4019
shone,0.3655973451327434,-0.128
shook,0.3893805309734513,-0.1027
shoot,0.48396017699115046,-0.34
shooter,0.5326327433628318,-0.34
shooters,0.5619469026548672,-0.34
shooting,0.47345132743362833,-0.34
shootings,0.47345132743362833,-0.34
shoots,0.5652654867256637,-0.34
shop,0.3766592920353982,-0.34
shopped,0.4446902654867257,-0.34
shopping,0.4319690265486726,-0.34
shops,0.48064159292035397,-0.34
short,0.5221238938053098,-0.4019
shortage,0.5165929203539823,-0.25
shortages,0.5165929203539823,-0.1531
shortcoming,0.48783185840707965,-0.34
shortcomings,0.48783185840707965,-0.34
shorten,0.5353982300884956,-0.2732
shortened,0.49336283185840707,-0.2732
shortening,0.47345132743362833,-0.2732
shortens,0.5647123893805309,-0.2732
shorter,0.5707964601769911,-0.4019
shortest,0.6233407079646017,-0.4019
shortfall,0.47732300884955753,-0.4019
shortfalls,0.47732300884955753,-0.4019
shot,0.43418141592920356,-0.3818
shots,0.5381637168141593,-0.3818
shout,0.5702433628318584,-0.4767
shouted,0.5724557522123894,-0.4767
shouting,0.5597345132743363,0.5106
shouts,0.6515486725663717,-0.4767
show,0.4889380530973451,0.1779
showdown,0.6404867256637168,-0.3182
showed,0.5066371681415929,0.1779
showery,0.7179203539823009,-0.0772
showing,0.5232300884955752,0.1779
showings,0.5525442477876106,0.1779
shown,0.5348451327433629,0.1779
shows,0.5929203539823009,0.1779
shrank,0.41648230088495575,-0.3182
shrew,0.521570796460177,-0.2263
